"No.","Time","Source","Destination","Protocol","Length","Info"
"10406","181.470361","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10407","181.470361","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10408","181.470361","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10409","181.470361","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10410","181.470617","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10411","181.470617","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10412","181.470617","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10413","181.470617","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10414","181.470617","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10415","181.470617","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10416","181.470617","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10417","181.470617","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10418","181.470617","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10419","181.470822","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=5951798aec61945f"
"10420","181.470903","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10421","181.470903","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10422","181.470903","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10423","181.470903","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10424","181.470903","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10425","181.470903","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10426","181.471186","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10427","181.471256","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=5951798aec61945f"
"10428","181.471492","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=5951798aec61945f"
"10429","181.476929","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10430","181.476929","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10431","181.476929","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10432","181.477119","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10433","181.477119","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10434","181.477119","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10435","181.477119","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10436","181.477119","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10437","181.477119","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10438","181.477387","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=5951798aec61945f"
"10439","181.478003","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10440","181.478003","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10441","181.478003","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10442","181.478003","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10443","181.478003","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10444","181.478003","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10445","181.478198","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10446","181.478198","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10447","181.478198","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10448","181.478198","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10449","181.478198","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10450","181.478198","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10451","181.478321","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=5951798aec61945f"
"10452","181.478333","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10453","181.478619","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=5951798aec61945f"
"10454","181.481580","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10455","181.481580","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10456","181.481580","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10457","181.481580","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10458","181.481580","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10459","181.481580","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10460","181.481821","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10461","181.481821","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10462","181.481821","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10463","181.481821","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10464","181.481821","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10465","181.481821","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10466","181.481966","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10467","181.481966","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10468","181.481966","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10469","181.481966","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10470","181.481966","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10471","181.482026","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=5951798aec61945f"
"10472","181.482087","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10473","181.482316","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10474","181.482316","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10475","181.482339","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=5951798aec61945f"
"10476","181.487283","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10477","181.487283","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10478","181.487283","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10479","181.487283","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10480","181.487283","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10481","181.487283","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10482","181.487529","192.168.0.118","74.125.173.70","QUIC","76","Protected Payload (KP0), DCID=5951798aec61945f"
"10483","181.487543","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10484","181.489993","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10485","181.489993","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10486","181.489993","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10487","181.489993","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10488","181.489993","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10489","181.489993","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10490","181.489993","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10491","181.489993","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10492","181.489993","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10493","181.489993","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10494","181.489993","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10495","181.489993","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10496","181.489993","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10497","181.489993","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10498","181.489993","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10499","181.490353","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10500","181.490353","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10501","181.490353","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10502","181.490353","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10503","181.490353","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10504","181.490353","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10505","181.490353","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10506","181.490353","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10507","181.490353","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10508","181.490544","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=5951798aec61945f"
"10509","181.490633","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10510","181.490633","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10511","181.490633","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10512","181.490633","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10513","181.490801","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=5951798aec61945f"
"10514","181.491019","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=5951798aec61945f"
"10515","181.495840","192.168.0.118","74.125.173.70","QUIC","76","Protected Payload (KP0), DCID=5951798aec61945f"
"10516","181.498519","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10517","181.498519","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10518","181.498519","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10519","181.498519","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10520","181.498519","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10521","181.498519","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10522","181.498727","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10523","181.498727","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10524","181.498727","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10525","181.498727","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10526","181.498727","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10527","181.498727","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10528","181.498727","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10529","181.498727","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10530","181.498727","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10531","181.499115","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=5951798aec61945f"
"10532","181.499519","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10533","181.499519","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10534","181.499519","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10535","181.499647","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10536","181.499647","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10537","181.499647","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10538","181.499647","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10539","181.499761","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10540","181.499761","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10541","181.499800","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=5951798aec61945f"
"10542","181.499824","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10543","181.499882","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10544","181.499882","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10545","181.499882","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10546","181.499968","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10547","181.499968","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10548","181.500008","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10549","181.500094","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=5951798aec61945f"
"10550","181.500183","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10551","181.500183","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10552","181.500183","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10553","181.500275","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10554","181.500275","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10555","181.500275","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10556","181.500459","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10557","181.500459","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10558","181.500459","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10559","181.500834","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=5951798aec61945f"
"10560","181.500869","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10561","181.504651","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10562","181.504651","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10563","181.504651","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10564","181.504651","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10565","181.504651","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10566","181.504651","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10567","181.504651","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10568","181.504883","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10569","181.504883","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10570","181.504883","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10571","181.504883","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10572","181.504883","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10573","181.504883","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10574","181.504883","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10575","181.504883","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10576","181.505061","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10577","181.505061","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10578","181.505061","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10579","181.505157","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=5951798aec61945f"
"10580","181.505432","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=5951798aec61945f"
"10581","181.505764","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10582","181.505764","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10583","181.505764","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10584","181.505764","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10585","181.505764","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10586","181.505933","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10587","181.506107","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=5951798aec61945f"
"10588","181.509278","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10589","181.509278","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10590","181.509278","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10591","181.509450","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10592","181.509450","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10593","181.509450","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10594","181.509450","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"10595","181.509450","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
